STARTDATE,LOCNAME,COUNTRYID,LOCPRESENT
14-09-2019 00:00,Salam sar,PA,1
22-09-2019 00:00,Poonam Nagar,IN,1
22-09-2019 00:00,21 SKD Khara,IN,1
24-09-2019 00:00,Sadhana,IN,1
19-09-2019 00:00,Chandan,IN,1
22-09-2019 00:00,2 TD,IN,1
22-09-2019 00:00,Chandan,IN,1
22-09-2019 00:00,Khuri,IN,1
23-09-2019 00:00,Tadana,IN,1
23-09-2019 00:00,Tadana,IN,1
24-09-2019 00:00,6 Tibba,IN,1
22-09-2019 00:00,Chandan,IN,1
22-09-2019 00:00,Sadhan singh ki dhan,IN,1
22-09-2019 00:00,Myajlar West,IN,1
21-09-2019 00:00,BOP Mojewala,IN,1
16-09-2019 00:00,9 JJW,IN,1
18-09-2019 00:00,Tejpala,IN,1
18-09-2019 00:00,1/2 DMK,IN,1
18-09-2019 00:00,11/12 BLM,IN,1
18-09-2019 00:00,Sada 40 RD,IN,1
16-09-2019 00:00,BOP 4R,IN,1
16-09-2019 00:00,ATB,IN,1
16-09-2019 00:00,Churanwala,IN,1
16-09-2019 00:00,Siva,IN,1
16-09-2019 00:00,Bakshi ki dhani,IN,1
16-09-2019 00:00,Sunil,IN,1
16-09-2019 00:00,Gadeli ka der,IN,1
18-09-2019 00:00,4 RJM,IN,1
18-09-2019 00:00,1 RGM,IN,1
18-09-2019 00:00,Akal Fata,IN,1
23-09-2019 00:00,27 RJD,IN,1
23-09-2019 00:00,4 NDWM,IN,1
16-09-2019 00:00,Abhainagar,IN,1
16-09-2019 00:00,Sodakor,IN,1
16-09-2019 00:00,Kelva,IN,1
16-09-2019 00:00,Bhadariya Campus I,IN,1
16-09-2019 00:00,3 MKD,IN,1
16-09-2019 00:00,Hamira,IN,1
18-09-2019 00:00,Bhadariya Campus I,IN,1
18-09-2019 00:00,Raimala,IN,1
20-09-2019 00:00,75-A Charmwali,IN,1
20-09-2019 00:00,Nere ki bhurj,IN,1
20-09-2019 00:00,1 DMO,IN,1
23-09-2019 00:00,Bhensva,IN,1
23-09-2019 00:00,Tadana,IN,1
23-09-2019 00:00,Bhatiya Minor,IN,1
23-09-2019 00:00,11-12 SLD,IN,1
17-09-2019 00:00,196-183 RD,IN,1
17-09-2019 00:00,Longewala,IN,1
17-09-2019 00:00,Montinga ka tibba,IN,1
19-09-2019 00:00,2 KNM-1B,IN,1
19-09-2019 00:00,4 SKM,IN,1
19-09-2019 00:00,Tejpala,IN,1
19-09-2019 00:00,Seuwa,IN,1
24-09-2019 00:00,Bagrala,IN,1
24-09-2019 00:00,3 DM,IN,1
21-09-2019 00:00,Baru,IN,1
21-09-2019 00:00,Kanoi,IN,1
21-09-2019 00:00,Kanoi,IN,1
21-09-2019 00:00,Delasar,IN,1
21-09-2019 00:00,5 RYSM Sadana,IN,1
24-09-2019 00:00,3 MMDM,IN,1
17-09-2019 00:00,Hamirnada,IN,1
17-09-2019 00:00,4/5/9/13 JJW,IN,1
17-09-2019 00:00,13/15 BLM,IN,1
17-09-2019 00:00,Chandan,IN,1
17-09-2019 00:00,Hamira,IN,1
17-09-2019 00:00,RK Dhani,IN,1
17-09-2019 00:00,Mahadev ki dhani,IN,1
17-09-2019 00:00,Bahala,IN,1
22-09-2019 00:00,Bhuwana,IN,1
22-09-2019 00:00,4 ANDWM,IN,1
22-09-2019 00:00,3BTM,IN,1
22-09-2019 00:00,6 SLD Area,IN,1
18-09-2019 00:00,Basanpeer Sauth,IN,1
18-09-2019 00:00,Aakal,IN,1
16-09-2019 00:00,Dasudi,IN,1
18-09-2019 00:00,21 BTM,IN,1
18-09-2019 00:00,Biyokobebe,ET,1
16-09-2019 00:00,Roble Dubete,ET,1
07-09-2019 00:00,Durjani,IN,1
07-09-2019 00:00,Badla Bap,IN,1
04-09-2019 00:00,MFFR East,IN,1
04-09-2019 00:00,Daunga,IN,1
03-09-2019 00:00,Bhanwaria Chak,IN,1
06-09-2019 00:00,MFFR Krishnagar,IN,1
06-09-2019 00:00,MFFR Krishnagar,IN,1
06-09-2019 00:00,MFFR Krishnagar,IN,1
06-09-2019 00:00,Bigania,IN,1
06-09-2019 00:00,24KWD,IN,1
06-09-2019 00:00,Norangwala BOP,IN,1
06-09-2019 00:00,Gajjewala BOP,IN,1
06-09-2019 00:00,25 KWD,IN,1
06-09-2019 00:00,Nachna,IN,1
06-09-2019 00:00,Nachana,IN,1
06-09-2019 00:00,Daruwala,IN,1
06-09-2019 00:00,Nachana,IN,1
03-09-2019 00:00,Daunga,IN,1
05-09-2019 00:00,2 KHM,IN,1
05-09-2019 00:00,Gajjewala,IN,1
06-09-2019 00:00,24 KWD,IN,1
06-09-2019 00:00,25 KWD,IN,1
06-09-2019 00:00,Gajjewala area,IN,1
07-09-2019 00:00,10 MKD,IN,1
07-09-2019 00:00,10 MKD,IN,1
07-09-2019 00:00,11 MKD,IN,1
08-09-2019 00:00,Sattu fanta,IN,1
08-09-2019 00:00,BOP RK Dhani,IN,1
08-09-2019 00:00,Ajitmana,IN,1
08-09-2019 00:00,Gajesingh ki dhani,IN,1
08-09-2019 00:00,11 & 12 SLD Ramgarh,IN,1
08-09-2019 00:00,9 MKD,IN,1
08-09-2019 00:00,3 GTM,IN,1
08-09-2019 00:00,Baramsar,IN,1
08-09-2019 00:00,Ramdhan johdi,IN,1
08-09-2019 00:00,54 RD,IN,1
08-09-2019 00:00,Lakhwar,IN,1
05-09-2019 00:00,75  RD Gajjewala,IN,1
02-09-2019 00:00,MFFR East Area,IN,1
07-09-2019 00:00,Bhutiadhora,IN,1
07-09-2019 00:00,MFFR West camp,IN,1
07-09-2019 00:00,Newa,IN,1
07-09-2019 00:00,Durjani,IN,1
07-09-2019 00:00,Newa,IN,1
07-09-2019 00:00,MFFR west camp,IN,1
07-09-2019 00:00,MFFR West area,IN,1
07-09-2019 00:00,Bithnok,IN,1
06-09-2019 00:00,Panchla ka tala,IN,1
06-09-2019 00:00,Shekhon ka tala,IN,1
07-09-2019 00:00,Badla,IN,1
07-09-2019 00:00,Gajjewala,IN,1
18-09-2019 00:00,3 BTM,IN,1
19-09-2019 00:00,3 KDA,IN,1
19-09-2019 00:00,Raimala,IN,1
19-09-2019 00:00,"13,20 Bhatiya Minor",IN,1
19-09-2019 00:00,90 BD,IN,1
21-09-2019 00:00,70 JJW,IN,1
21-09-2019 00:00,Loharki,IN,1
21-09-2019 00:00,4 CTM,IN,1
21-09-2019 00:00,Bhadariya Campus,IN,1
24-09-2019 00:00,Sada ki miner,IN,1
24-09-2019 00:00,Chayan,IN,1
24-09-2019 00:00,Tadana,IN,1
17-09-2019 00:00,Sagra,IN,1
17-09-2019 00:00,PTM/SKT,IN,1
17-09-2019 00:00,Jawanwala,IN,1
17-09-2019 00:00,Arjan Singh Dhani,IN,1
24-09-2019 00:00,Fatehgarh,IN,1
19-09-2019 00:00,Hamira,IN,1
19-09-2019 00:00,21 PD,IN,1
19-09-2019 00:00,Bhadariya Campus,IN,1
24-09-2019 00:00,Dunga ki dhani,IN,1
24-09-2019 00:00,240-250 RD Bharewala,IN,1
24-09-2019 00:00,Khariya,IN,1
24-09-2019 00:00,JJW Sultana 2,IN,1
24-09-2019 00:00,Tadana,IN,1
16-09-2019 00:00,Sariya,IN,1
17-09-2019 00:00,Sariya,IN,1
16-09-2019 00:00,Ridwa,IN,1
16-09-2019 00:00,Badoda gaon,IN,1
16-09-2019 00:00,Sagra,IN,1
16-09-2019 00:00,Sada minor,IN,1
16-09-2019 00:00,RYM 4,IN,1
16-09-2019 00:00,Seuwa sada Nehar,IN,1
16-09-2019 00:00,Sodakor,IN,1
19-09-2019 00:00,Bhu,IN,1
20-09-2019 00:00,Jeevan Nagar,IN,1
20-09-2019 00:00,Luna Khurd,IN,1
20-09-2019 00:00,Bhadariya Campus,IN,1
20-09-2019 00:00,7 KPD,IN,1
20-09-2019 00:00,7 KPD,IN,1
20-09-2019 00:00,3-4 DMN,IN,1
16-09-2019 00:00,Hamira,IN,1
23-09-2019 00:00,Pawanasar-sumal nafa,IN,1
16-09-2019 00:00,Sagra,IN,1
20-09-2019 00:00,Bharewala,IN,1
20-09-2019 00:00,27 PD,IN,1
23-09-2019 00:00,Shobh,IN,1
20-09-2019 00:00,Kathodi,IN,1
20-09-2019 00:00,Sadhna,IN,1
20-09-2019 00:00,45 RD,IN,1
20-09-2019 00:00,Silvi BOP,IN,1
20-09-2019 00:00,Hardaspur,IN,1
20-09-2019 00:00,5MKM,IN,1
23-09-2019 00:00,6-Tibba,IN,1
23-09-2019 00:00,3-4 BTM,IN,1
22-09-2019 00:00,Ajasar,IN,1
22-09-2019 00:00,Mangaliya ki Dhani -,IN,1
22-09-2019 00:00,Dhanana Bop,IN,1
21-09-2019 00:00,Kharia,IN,1
21-09-2019 00:00,Bhadariya,IN,1
21-09-2019 00:00,Amritpura,IN,1
21-09-2019 00:00,Bhaderia,IN,1
10-09-2019 00:00,wadi aedm3,YE,1
10-09-2019 00:00,wadi aedm 4,YE,1
11-09-2019 00:00,waddi aedm5,YE,1
14-09-2019 00:00,mneen,YE,1
26-09-2019 00:00,Tadana-1,IN,1
26-09-2019 00:00,Rivadi,IN,1
26-09-2019 00:00,Tadana-2,IN,1
26-09-2019 00:00,6 Tibba,IN,1
26-09-2019 00:00,6 Tibba,IN,1
26-09-2019 00:00,6 Tibba,IN,1
26-09-2019 00:00,Ugwa Narsingh ki Dha,IN,1
26-09-2019 00:00,Huda,IN,1
29-09-2019 00:00,Devara,IN,1
30-09-2019 00:00,BIKANER RAAMNAGAR,IN,1
30-09-2019 00:00,Devara,IN,1
27-09-2019 00:00,Nagraja,IN,1
26-09-2019 00:00,Bhu Kita,IN,1
28-09-2019 00:00,BIKANER  KARNISAR,IN,1
28-09-2019 00:00,Tadana-3,IN,1
29-09-2019 00:00,Tadana,IN,1
29-09-2019 00:00,Sarharu Jiyewala,IN,1
29-09-2019 00:00,BOP Moomal,IN,1
27-09-2019 00:00,Keeta,IN,1
25-09-2019 00:00,6 Tibba,IN,1
25-09-2019 00:00,6 Tibba,IN,1
25-09-2019 00:00,Ugwa Narsing ki dhan,IN,1
25-09-2019 00:00,Ugwa,IN,1
25-09-2019 00:00,Dhoba,IN,1
25-09-2019 00:00,Khariya,IN,1
25-09-2019 00:00,Tadana,IN,1
25-09-2019 00:00,Bhaderiya,IN,1
25-09-2019 00:00,Newa,IN,1
25-09-2019 00:00,Bhaderiya,IN,1
27-09-2019 00:00,Thaiyat,IN,1
27-09-2019 00:00,Nagraja,IN,1
25-09-2019 00:00,Bhaderiya,IN,1
25-09-2019 00:00,Tadana,IN,1
25-09-2019 00:00,Tadana,IN,1
25-09-2019 00:00,Krishni singh ki dha,IN,1
30-09-2019 00:00,6 Tibba,IN,1
28-09-2019 00:00,Sundra,IN,1
28-09-2019 00:00,3 HT,IN,1
28-09-2019 00:00,Nakta ram ki dhani,IN,1
30-09-2019 00:00,Rawalamangla,IN,1
28-09-2019 00:00,Shri veer singh ki d,IN,1
28-09-2019 00:00,Kapuriya,IN,1
26-09-2019 00:00,Raimala,IN,1
26-09-2019 00:00,Raimala,IN,1
26-09-2019 00:00,Patodar,IN,1
26-09-2019 00:00,6 Tibba,IN,1
26-09-2019 00:00,BOP Abhaiwala,IN,1
28-09-2019 00:00,Nagraja,IN,1
28-09-2019 00:00,Nagraja,IN,1
29-09-2019 00:00,Tadana,IN,1
29-09-2019 00:00,Tadana,IN,1
25-09-2019 00:00,Kodiyaser,IN,1
27-09-2019 00:00,BIKANER  KAARNISAR,IN,1
25-09-2019 00:00,Dandari,IN,1
29-09-2019 00:00,SD 40,IN,1
29-09-2019 00:00,Sangad,IN,1
25-09-2019 00:00,Laka Minor,IN,1
27-09-2019 00:00,Longewala,IN,1
29-09-2019 00:00,Togga,IN,1
29-09-2019 00:00,Adroi,IN,1
29-09-2019 00:00,5 STM,IN,1
25-09-2019 00:00,6 Tibba,IN,1
25-09-2019 00:00,6 Tibba,IN,1
25-09-2019 00:00,6 Tibba,IN,1
25-09-2019 00:00,6 Tibba,IN,1
27-09-2019 00:00,6 Tibba,IN,1
06-09-2019 00:00,Tibba Post area,PA,1
06-09-2019 00:00,Toke Wala area,PA,1
07-09-2019 00:00,Jugmala toba area,PA,1
07-09-2019 00:00,Toke Wala area,PA,1
07-09-2019 00:00,Thappa Toba area,PA,1
06-09-2019 00:00,south west of laranw,PA,1
07-09-2019 00:00,Parhara Toba area,PA,1
07-09-2019 00:00,Humeeraan wala area,PA,1
07-09-2019 00:00,Rajran wali treack,PA,1
07-09-2019 00:00,Walu wala daar,PA,1
07-09-2019 00:00,3 km east laranwali,PA,1
07-09-2019 00:00,1 km east laranwali,PA,1
04-09-2019 00:00,Murri Track,PA,1
04-09-2019 00:00,Bijnote Fort area,PA,1
04-09-2019 00:00,khewai daar,PA,1
04-09-2019 00:00,Bahay wala area,PA,1
04-09-2019 00:00,Sanghram area 1,PA,1
04-09-2019 00:00,Sanghram area 2,PA,1
05-09-2019 00:00,Lahota Toba area,PA,1
05-09-2019 00:00,Lahota toba area 2,PA,1
05-09-2019 00:00,Lahota Toba area 3,PA,1
05-09-2019 00:00,Umade wala,PA,1
05-09-2019 00:00,2 km laran wali,PA,1
05-09-2019 00:00,Bahay Wala area,PA,1
06-09-2019 00:00,Chharnku wala,PA,1
06-09-2019 00:00,Walu wala,PA,1
06-09-2019 00:00,Bijnote Fort area 1,PA,1
06-09-2019 00:00,Bijnote Fort area 2,PA,1
06-09-2019 00:00,Jhol wala,PA,1
08-09-2019 00:00,sheqay boru,ET,1
08-09-2019 00:00,jara,ET,1
03-09-2019 00:00,Aboyita,ET,1
02-09-2019 00:00,yealo,ET,1
05-09-2019 00:00,Geriro,ET,1
04-09-2019 00:00,Aboyita,ET,1
02-09-2019 00:00,Gergera,ET,1
21-09-2019 00:00,Devalpura,IN,1
21-09-2019 00:00,Devalpur,IN,1
21-09-2019 00:00,Ranak Dev,IN,1
21-09-2019 00:00,6 Tibba,IN,1
21-09-2019 00:00,Ranak Dev,IN,1
17-09-2019 00:00,Rawla area,IN,1
17-09-2019 00:00,Bhaluri,IN,1
17-09-2019 00:00,2 RGM,IN,1
17-09-2019 00:00,283 MWM,IN,1
17-09-2019 00:00,Rawla,IN,1
17-09-2019 00:00,24 DOBB,IN,1
17-09-2019 00:00,Khara,IN,1
17-09-2019 00:00,Tekra,IN,1
17-09-2019 00:00,3-4 RSM-2,IN,1
24-09-2019 00:00,3-4 RMW,IN,1
24-09-2019 00:00,Modayat,IN,1
24-09-2019 00:00,4 BWM,IN,1
21-09-2019 00:00,Bhaderiya,IN,1
21-09-2019 00:00,Nokhda,IN,1
21-09-2019 00:00,Gadiyala,IN,1
21-09-2019 00:00,Volecha,IN,1
21-09-2019 00:00,Govindsar,IN,1
21-09-2019 00:00,Karnisar,IN,1
21-09-2019 00:00,15 BLD,IN,1
21-09-2019 00:00,Sukhpura,IN,1
22-09-2019 00:00,magliyou ki dhani  n,IN,1
22-09-2019 00:00,Tadana,IN,1
21-09-2019 00:00,Keru,IN,1
21-09-2019 00:00,Bhadariya,IN,1
17-09-2019 00:00,Lakhusar,IN,1
17-09-2019 00:00,3 AD,IN,1
17-09-2019 00:00,Jodd,IN,1
17-09-2019 00:00,Panchala Pirau BOP,IN,1
17-09-2019 00:00,Pabusar,IN,1
17-09-2019 00:00,Sundra,IN,1
17-09-2019 00:00,13 AD,IN,1
21-09-2019 00:00,Ggdiwala,IN,1
21-09-2019 00:00,"3,4,8 RWM",IN,1
17-09-2019 00:00,12 BLD,IN,1
17-09-2019 00:00,32 KYD,IN,1
24-09-2019 00:00,loharki,IN,1
24-09-2019 00:00,Bhadhrya,IN,1
23-09-2019 00:00,Sundra,IN,1
23-09-2019 00:00,Sundra,IN,1
23-09-2019 00:00,Talaram ki dhani,IN,1
21-09-2019 00:00,13 BLD,IN,1
21-09-2019 00:00,"3,4,8 RWM",IN,1
21-09-2019 00:00,Nagarasar,IN,1
21-09-2019 00:00,6 KLD,IN,1
21-09-2019 00:00,12 KLD,IN,1
21-09-2019 00:00,4 KHD,IN,1
21-09-2019 00:00,1 BWM,IN,1
21-09-2019 00:00,Dholiya,IN,1
21-09-2019 00:00,Baru,IN,1
17-09-2019 00:00,Hira ki dhani,IN,1
17-09-2019 00:00,24 DOB,IN,1
17-09-2019 00:00,3 RWM,IN,1
17-09-2019 00:00,Newa,IN,1
17-09-2019 00:00,Jetari,IN,1
17-09-2019 00:00,Jetari,IN,1
17-09-2019 00:00,Bithnokh,IN,1
17-09-2019 00:00,156-1,IN,1
17-09-2019 00:00,Badi Kanasi,IN,1
23-09-2019 00:00,Sundra,IN,1
23-09-2019 00:00,Sundra,IN,1
23-09-2019 00:00,Fatehpura,IN,1
23-09-2019 00:00,Chug ki dhani,IN,1
23-09-2019 00:00,Netron ki dhani,IN,1
23-09-2019 00:00,Dansingh ki dhani,IN,1
23-09-2019 00:00,Darwikala,IN,1
21-09-2019 00:00,4 BWM,IN,1
21-09-2019 00:00,3 & 3 BWM,IN,1
20-09-2019 00:00,Mehtab Singh kiDhani,IN,1
20-09-2019 00:00,Loharki,IN,1
20-09-2019 00:00,Loharki,IN,1
17-09-2019 00:00,Kalasar,IN,1
27-09-2019 00:00,New Mandi,IN,1
27-09-2019 00:00,Nakhta ram ki dhani,IN,1
27-09-2019 00:00,Haji khan ki dhani,IN,1
27-09-2019 00:00,Noore ki burj,IN,1
27-09-2019 00:00,Sihada,IN,1
27-09-2019 00:00,Newa,IN,1
27-09-2019 00:00,Matol,IN,1
27-09-2019 00:00,Kan singh ki sid,IN,1
17-09-2019 00:00,Bawri,IN,1
17-09-2019 00:00,Dholiya,IN,1
17-09-2019 00:00,1 KWM,IN,1
17-09-2019 00:00,Jasnadpura,IN,1
17-09-2019 00:00,Mandal Charnan,IN,1
17-09-2019 00:00,Pabusar,IN,1
17-09-2019 00:00,"NKT, BOP",IN,1
17-09-2019 00:00,Devdon ki dhani,IN,1
23-09-2019 00:00,Khariyapar,IN,1
23-09-2019 00:00,Fartepura Bariyada,IN,1
23-09-2019 00:00,Sawaipura,IN,1
23-09-2019 00:00,Sekhon ki dhani,IN,1
23-09-2019 00:00,Muvadonki dhani,IN,1
23-09-2019 00:00,Muvadonki dhani,IN,1
23-09-2019 00:00,Sadul singh ka tubew,IN,1
23-09-2019 00:00,Dhaba,IN,1
20-09-2019 00:00,Sanawara,IN,1
20-09-2019 00:00,Loharki,IN,1
20-09-2019 00:00,Newa,IN,1
20-09-2019 00:00,Loharki,IN,1
20-09-2019 00:00,Raichandwala,IN,1
20-09-2019 00:00,1 KPD,IN,1
20-09-2019 00:00,Durjani,IN,1
19-09-2019 00:00,Batio kiDhani Chayan,IN,1
20-09-2019 00:00,Kansi,IN,1
20-09-2019 00:00,Hukum Sigh ki Dhani,IN,1
19-09-2019 00:00,Loharki,IN,1
17-09-2019 00:00,Midhiya Bap,IN,1
16-09-2019 00:00,Kheerva,IN,1
16-09-2019 00:00,Kheerva,IN,1
16-09-2019 00:00,Kheerva,IN,1
16-09-2019 00:00,5 ADY,IN,1
16-09-2019 00:00,12 RDY,IN,1
16-09-2019 00:00,Myajlar,IN,1
16-09-2019 00:00,Bhomiya ji ka than,IN,1
23-09-2019 00:00,6-Tibba,IN,1
23-09-2019 00:00,6-Tibba,IN,1
23-09-2019 00:00,Chaki Tibha,IN,1
23-09-2019 00:00,6-Tibba,IN,1
23-09-2019 00:00,50 BM,IN,1
23-09-2019 00:00,Amarpura,IN,1
23-09-2019 00:00,3 MDM,IN,1
23-09-2019 00:00,3 & 7 BGM,IN,1
20-09-2019 00:00,1 KPD,IN,1
19-09-2019 00:00,Bavri Jod,IN,1
19-09-2019 00:00,Lathi,IN,1
18-09-2019 00:00,7 ADY-A,IN,1
18-09-2019 00:00,Ghantiyali,IN,1
18-09-2019 00:00,Badi Sid,IN,1
18-09-2019 00:00,Badi kod,IN,1
16-09-2019 00:00,Jaishree Tekra,IN,1
18-09-2019 00:00,Hadan,IN,1
18-09-2019 00:00,Bala ka gole,IN,1
18-09-2019 00:00,Mithdau,IN,1
18-09-2019 00:00,Khara,IN,1
17-09-2019 00:00,gss nokh,IN,1
17-09-2019 00:00,Mahesho ki dhani,IN,1
17-09-2019 00:00,nath ji ka tanka,IN,1
16-09-2019 00:00,hudda ki dhani,IN,1
16-09-2019 00:00,luna area,IN,1
16-09-2019 00:00,Matol area,IN,1
16-09-2019 00:00,Odhaniya,IN,1
24-09-2019 00:00,Chug ki dhani,IN,1
24-09-2019 00:00,6 Tibba,IN,1
10-09-2019 00:00,wassya,SA,1
10-09-2019 00:00,alqafl,SA,1
10-09-2019 00:00,am alhajl,SA,1
08-09-2019 00:00,alshueub,SA,1
25-09-2019 00:00,14 BLM,IN,1
25-09-2019 00:00,Kerala,IN,1
25-09-2019 00:00,11 DOBB,IN,1
25-09-2019 00:00,3-4 BWM,IN,1
25-09-2019 00:00,15 DOBB,IN,1
29-09-2019 00:00,Chandan,IN,1
29-09-2019 00:00,Ransingn ki dhani,IN,1
29-09-2019 00:00,5 STM,IN,1
29-09-2019 00:00,SD 19,IN,1
29-09-2019 00:00,Chandan,IN,1
29-09-2019 00:00,Shaitangarh,IN,1
27-09-2019 00:00,Kalyan singh sid,IN,1
27-09-2019 00:00,Khetolai,IN,1
27-09-2019 00:00,Jaiseri,IN,1
27-09-2019 00:00,11 BTM,IN,1
27-09-2019 00:00,Khetusar,IN,1
27-09-2019 00:00,BOP Dholewala,IN,1
27-09-2019 00:00,Gogriyawala,IN,1
27-09-2019 00:00,Nokhra,IN,1
25-09-2019 00:00,2 MKD,IN,1
25-09-2019 00:00,Nagrasar,IN,1
25-09-2019 00:00,Mankasar,IN,1
25-09-2019 00:00,Kolasar,IN,1
27-09-2019 00:00,4 MKD,IN,1
27-09-2019 00:00,BOP Dholewala,IN,1
25-09-2019 00:00,Tejpala,IN,1
25-09-2019 00:00,BOP Dholewala,IN,1
25-09-2019 00:00,BOP Dholewala,IN,1
25-09-2019 00:00,Bhikolai,IN,1
29-09-2019 00:00,Modha,IN,1
29-09-2019 00:00,MDR 19,IN,1
29-09-2019 00:00,Chandan,IN,1
29-09-2019 00:00,6 Tibba,IN,1
29-09-2019 00:00,Sutharmandi,IN,1
29-09-2019 00:00,Devrana,IN,1
29-09-2019 00:00,Karni ka par,IN,1
27-09-2019 00:00,BOP Dholewala,IN,1
27-09-2019 00:00,14 CWB,IN,1
27-09-2019 00:00,Modiya,IN,1
27-09-2019 00:00,Gangajali,IN,1
27-09-2019 00:00,Kherasar,IN,1
27-09-2019 00:00,Hindalgol,IN,1
27-09-2019 00:00,21 CWB,IN,1
25-09-2019 00:00,Fatuwala BOP,IN,1
25-09-2019 00:00,25KWD,IN,1
25-09-2019 00:00,BOP Dholewala,IN,1
25-09-2019 00:00,BOP Dholewala,IN,1
25-09-2019 00:00,10 BOBB,IN,1
25-09-2019 00:00,Kishan singh ki dhan,IN,1
25-09-2019 00:00,Chater singh ki dhan,IN,1
25-09-2019 00:00,13 DOBB,IN,1
29-09-2019 00:00,BOP Dholewala,IN,1
29-09-2019 00:00,Karni ka par,IN,1
29-09-2019 00:00,BOP Dholewala,IN,1
29-09-2019 00:00,8 GWM,IN,1
29-09-2019 00:00,7 GWM,IN,1
29-09-2019 00:00,BOP Baimunthpura,IN,1
29-09-2019 00:00,1-2 DLMR,IN,1
29-09-2019 00:00,7 GWM-B,IN,1
29-09-2019 00:00,Godara ki dhani,IN,1
27-09-2019 00:00,Sanghara,IN,1
27-09-2019 00:00,BOP Fatuwala,IN,1
27-09-2019 00:00,1 GWSM,IN,1
27-09-2019 00:00,4 BWM,IN,1
27-09-2019 00:00,2 BWM,IN,1
27-09-2019 00:00,Barsalpur,IN,1
27-09-2019 00:00,4 BWM,IN,1
27-09-2019 00:00,Fatuwala BOP,IN,1
27-09-2019 00:00,Dholewala BOP,IN,1
25-09-2019 00:00,14 DOBB,IN,1
25-09-2019 00:00,76 RD,IN,1
25-09-2019 00:00,Karnisar,IN,1
25-09-2019 00:00,Sadolai,IN,1
25-09-2019 00:00,Panchla,IN,1
25-09-2019 00:00,Pirau,IN,1
25-09-2019 00:00,Moti ki beri,IN,1
25-09-2019 00:00,Uttal,IN,1
25-09-2019 00:00,Kalaron ki dhani,IN,1
29-09-2019 00:00,Karnishar Bhatiyan,IN,1
29-09-2019 00:00,Modadari,IN,1
29-09-2019 00:00,Sevda,IN,1
29-09-2019 00:00,Sevda,IN,1
29-09-2019 00:00,1 DLMR,IN,1
29-09-2019 00:00,Dholewala BOP,IN,1
29-09-2019 00:00,BOP Dholewala,IN,1
29-09-2019 00:00,Ganesh Nagar,IN,1
29-09-2019 00:00,Malamsingh ki sid,IN,1
27-09-2019 00:00,Sundra,IN,1
24-09-2019 00:00,6 Tibba,IN,1
24-09-2019 00:00,Sihra,IN,1
22-09-2019 00:00,36 PTM,IN,1
22-09-2019 00:00,5-6 BJM,IN,1
22-09-2019 00:00,4 MDWM,IN,1
22-09-2019 00:00,14-15 MGW,IN,1
22-09-2019 00:00,5 RWM,IN,1
22-09-2019 00:00,4MDM,IN,1
22-09-2019 00:00,2 MTRM,IN,1
22-09-2019 00:00,5-6 BJM,IN,1
22-09-2019 00:00,16 BLD,IN,1
19-09-2019 00:00,10 AD,IN,1
19-09-2019 00:00,30 DODD,IN,1
19-09-2019 00:00,14 MGM,IN,1
19-09-2019 00:00,Kalasar,IN,1
19-09-2019 00:00,Kalasar,IN,1
19-09-2019 00:00,160 RD PTM,IN,1
18-09-2019 00:00,Odhaniya,IN,1
17-09-2019 00:00,Sanawara,IN,1
17-09-2019 00:00,Kalyan singh ki sid,IN,1
24-09-2019 00:00,6 Tibba,IN,1
17-09-2019 00:00,78 CWB,IN,1
17-09-2019 00:00,Nokh,IN,1
24-09-2019 00:00,Dhodhiya,IN,1
24-09-2019 00:00,6 Tibba,IN,1
24-09-2019 00:00,Bheem singh ki dhani,IN,1
24-09-2019 00:00,Sathar Minor,IN,1
22-09-2019 00:00,Nagrasar,IN,1
21-09-2019 00:00,Devalpura Arang,IN,1
21-09-2019 00:00,Tadana,IN,1
21-09-2019 00:00,Dandri,IN,1
21-09-2019 00:00,12 PSM,IN,1
19-09-2019 00:00,Kumbolai,IN,1
19-09-2019 00:00,Jhajhu,IN,1
19-09-2019 00:00,Hadan,IN,1
19-09-2019 00:00,Paneer Singh ki Dhan,IN,1
19-09-2019 00:00,Mandal Charnan,IN,1
18-09-2019 00:00,Daduka,IN,1
18-09-2019 00:00,Kerla,IN,1
18-09-2019 00:00,Paneer Singh ki Dhan,IN,1
18-09-2019 00:00,4 PSM,IN,1
18-09-2019 00:00,Bhurasar,IN,1
18-09-2019 00:00,2 ARM,IN,1
18-09-2019 00:00,Bijeri,IN,1
16-09-2019 00:00,Tankla,IN,1
16-09-2019 00:00,Gadiyala,IN,1
18-09-2019 00:00,Gersoletoli,ET,1
17-09-2019 00:00,ladi,ET,1
16-09-2019 00:00,ladi,ET,1
30-09-2019 00:00,Kululi,ET,1
29-09-2019 00:00,Helofe,ET,1
28-09-2019 00:00,Melkashek,ET,1
28-09-2019 00:00,Kulule,ET,1
27-09-2019 00:00,weyidelekoma,ET,1
27-09-2019 00:00,gerigera weki,ET,1
26-09-2019 00:00,Kulule,ET,1
25-09-2019 00:00,karsa,ET,1
24-09-2019 00:00,Abaro  3,ET,1
19-09-2019 00:00,burtelay,ET,1
19-09-2019 00:00,wayitaletha,ET,1
23-09-2019 00:00,tena tabiya zuriya,ET,1
21-09-2019 00:00,Adadole,ET,1
25-09-2019 00:00,burtelay,ET,1
24-09-2019 00:00,liase,ET,1
23-09-2019 00:00,burtelay,ET,1
22-09-2019 00:00,burtale,ET,1
